customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00173,Male,0,No,No,37,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.04,1650.58,No
CUST-00174,Female,0,No,Yes,70,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Electronic check,85.07,5990.72,Yes
CUST-00175,Female,1,No,Yes,41,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),115.2,4685.76,No
CUST-00176,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),119.18,5050.51,No
CUST-00177,Male,0,Yes,No,41,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),100.48,4162.58,No
CUST-00178,Male,0,Yes,No,47,Yes,Yes,No,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),115.67,5390.12,No
CUST-00179,Male,0,Yes,No,14,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.95,709.44,Yes
CUST-00180,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,18.36,18.36,No
CUST-00181,Male,0,No,No,17,Yes,No,No,No,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,37.79,600.1,No
CUST-00182,Male,0,Yes,No,55,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,82.71,4481.15,Yes
CUST-00183,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),109.73,5880.42,Yes
CUST-00184,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,111.32,3474.55,Yes
CUST-00185,Male,0,Yes,No,62,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,102.73,6354.57,Yes
CUST-00186,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Two year,No,Mailed check,95.76,806.27,No
CUST-00187,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,49.03,1469.02,No
CUST-00188,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.95,1894.58,No
CUST-00189,Male,0,No,Yes,45,No,No,No,No,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),71.57,3279.81,No
CUST-00190,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,52.2,1015.4,No
CUST-00191,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,31.07,1344.88,No
CUST-00192,Male,0,No,No,19,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),64.75,1330.96,No
CUST-00193,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,71.61,4837.21,No
CUST-00194,Male,0,No,No,50,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,96.97,4764.28,No
CUST-00195,Male,1,Yes,Yes,25,No,No phone service,No,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.43,2487.72,Yes
CUST-00196,Female,0,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,65.79,2549.29,No
CUST-00197,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,111.92,4020.3,No
CUST-00198,Female,0,No,No,68,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,98.44,6703.52,No
CUST-00199,Male,0,Yes,Yes,56,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,62.11,3430.15,Yes
CUST-00200,Male,0,Yes,Yes,39,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),53.73,2101.93,No
CUST-00201,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,One year,Yes,Electronic check,50.42,3199.63,No
CUST-00202,Female,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),65.3,454.29,Yes
CUST-00203,Male,0,No,No,58,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.69,2992.7,No
CUST-00204,Male,0,No,No,59,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.82,3884.82,No
CUST-00205,Female,0,Yes,Yes,48,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.88,3690.4,No
CUST-00206,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,34.93,240.88,Yes
CUST-00207,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,99.39,3635.23,No
CUST-00208,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),29.49,806.41,No
CUST-00209,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,59.24,2646.93,No
CUST-00210,Male,0,Yes,No,19,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,34.85,599.5,No
CUST-00211,Male,0,Yes,No,7,Yes,Yes,No,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),49.0,313.87,No
CUST-00212,Male,0,Yes,No,58,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),64.75,3729.38,No
CUST-00213,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.37,6158.83,Yes
CUST-00214,Male,0,Yes,No,39,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.96,3209.98,Yes
CUST-00215,Male,0,No,No,18,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.79,1011.97,No
CUST-00216,Male,0,Yes,No,1,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,78.28,17.69,Yes
CUST-00217,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),48.22,2973.16,No
CUST-00218,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,103.52,289.18,Yes
CUST-00219,Female,0,Yes,No,21,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),67.28,1476.4,No
CUST-00220,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),91.11,2640.32,No
CUST-00221,Male,1,Yes,No,11,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,49.82,591.22,No
CUST-00222,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.09,1926.67,Yes
CUST-00223,Female,0,Yes,No,57,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,112.53,6268.12,No
CUST-00224,Female,0,No,Yes,3,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,28.99,60.99,Yes
CUST-00225,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),78.24,2313.07,Yes
CUST-00226,Female,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,69.09,3138.98,No
CUST-00227,Male,0,No,No,36,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),73.18,2606.08,No
CUST-00228,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),37.85,2702.4,No
CUST-00229,Male,0,Yes,Yes,64,Yes,No,DSL,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),20.76,1284.93,No
CUST-00230,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,25.27,1402.04,No
CUST-00231,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),46.99,3116.89,Yes
CUST-00232,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),105.15,5231.27,No
CUST-00233,Female,0,No,No,31,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.3,3078.01,Yes
CUST-00234,Female,1,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),119.53,3448.99,No
CUST-00235,Female,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),93.53,5454.0,No
CUST-00236,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.82,1925.28,No
CUST-00237,Female,1,No,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,111.66,7455.33,No
CUST-00238,Female,0,Yes,No,11,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,98.65,1042.87,Yes
CUST-00239,Male,1,Yes,No,11,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),89.29,977.66,No
CUST-00240,Female,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.69,1911.08,Yes
CUST-00241,Female,0,No,No,53,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),91.14,4798.22,No
CUST-00242,Male,0,No,Yes,14,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,115.79,1567.01,Yes
CUST-00243,Female,0,Yes,No,64,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,105.95,6741.8,No
CUST-00244,Male,0,No,No,10,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.84,376.32,Yes
CUST-00245,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,27.96,826.79,No
CUST-00246,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.69,687.06,No
CUST-00247,Male,0,Yes,Yes,10,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),90.71,861.48,Yes
CUST-00248,Male,0,Yes,No,26,No,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),46.45,1173.83,Yes
CUST-00249,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,91.26,1809.7,No
CUST-00250,Male,0,No,Yes,44,No,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Mailed check,36.78,1625.48,Yes
CUST-00251,Female,0,No,No,62,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),62.55,3834.85,No
CUST-00252,Male,0,No,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),19.39,131.7,Yes
CUST-00253,Female,0,No,Yes,71,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),29.08,2079.17,Yes
CUST-00254,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,26.31,680.6,No
CUST-00255,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.64,1095.39,No
CUST-00256,Male,0,No,Yes,60,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),110.25,6600.52,No
CUST-00257,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),35.8,576.11,No
CUST-00258,Female,1,Yes,No,29,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),71.5,2013.03,Yes
CUST-00259,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,33.32,1083.23,No
CUST-00260,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),97.48,3324.78,No
CUST-00261,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),101.72,4380.98,No
CUST-00262,Female,0,Yes,No,53,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Electronic check,98.09,5223.38,No
CUST-00263,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),43.65,894.31,Yes
CUST-00264,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.43,388.97,No
CUST-00265,Male,0,No,No,42,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),39.27,1633.89,No
CUST-00266,Female,1,No,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),18.34,1327.88,Yes
CUST-00267,Female,0,Yes,No,16,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),24.59,356.62,No
CUST-00268,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,118.6,8184.88,No
CUST-00269,Male,0,No,No,53,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,111.15,5860.35,Yes
CUST-00270,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,26.1,1177.89,No
CUST-00271,Female,0,Yes,No,51,No,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,65.05,3251.55,No
CUST-00272,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.41,660.42,Yes
CUST-00273,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,23.56,794.39,No
CUST-00274,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.21,1277.91,No
CUST-00275,Male,0,Yes,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,28.86,485.51,No
CUST-00276,Female,0,Yes,No,39,Yes,No phone service,DSL,No,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,53.49,2133.49,No
CUST-00277,Male,0,Yes,No,63,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.8,1520.3,No
CUST-00278,Female,0,Yes,No,5,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,79.04,392.58,No
CUST-00279,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),89.65,4615.78,No
CUST-00280,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.23,253.52,Yes
CUST-00281,Female,0,Yes,No,38,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,69.42,2625.74,No
CUST-00282,Female,0,Yes,No,53,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,48.5,2542.03,Yes
CUST-00283,Female,1,No,No,53,No,No,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.34,4785.88,No
CUST-00284,Male,0,Yes,No,46,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),70.05,3173.62,Yes
CUST-00285,Female,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),19.71,206.61,Yes
CUST-00286,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,45.08,2631.65,No
CUST-00287,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.72,3369.76,No
CUST-00288,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),27.83,148.64,Yes
CUST-00289,Male,1,Yes,No,26,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),108.33,2779.02,No
CUST-00290,Female,1,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,109.45,268.62,No
CUST-00291,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,29.49,1447.61,No
CUST-00292,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),108.1,539.08,No
CUST-00293,Male,0,Yes,No,62,Yes,No phone service,No,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),76.4,4726.88,Yes
CUST-00294,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,106.29,489.64,Yes
CUST-00295,Female,0,No,No,10,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.03,845.61,No
CUST-00296,Female,0,Yes,No,63,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,111.53,6969.0,No
CUST-00297,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),64.9,1714.81,No
CUST-00298,Male,0,No,No,44,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),119.81,5356.23,Yes
CUST-00299,Male,1,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,105.47,2722.53,Yes
CUST-00300,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,82.19,2477.85,No
CUST-00301,Male,0,No,No,14,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,57.98,794.31,No
CUST-00302,Male,1,No,No,43,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,80.81,3455.42,No
CUST-00303,Male,1,Yes,Yes,28,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,92.35,2550.44,No
CUST-00304,Female,1,Yes,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),52.95,1026.24,No
CUST-00305,Female,0,No,Yes,42,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),73.18,3035.41,Yes
CUST-00306,Male,1,Yes,No,20,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,108.8,2201.71,No
CUST-00307,Female,0,Yes,No,11,No,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,No,Electronic check,115.14,1230.94,No
CUST-00308,Female,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,81.05,4413.47,No
CUST-00309,Female,0,Yes,No,24,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.3,829.7,No
CUST-00310,Female,0,Yes,No,70,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),96.26,6725.32,Yes
CUST-00311,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,43.26,688.04,No
CUST-00312,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,24.63,614.99,No
CUST-00313,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.84,2802.67,No
CUST-00314,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.42,2452.78,No
CUST-00315,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.51,660.97,No
CUST-00316,Female,0,Yes,No,21,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,18.24,371.01,No
CUST-00317,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Two year,No,Electronic check,87.33,5006.75,No
CUST-00318,Male,0,Yes,Yes,34,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,63.05,2151.15,No
CUST-00319,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),44.47,1889.1,Yes
CUST-00320,Female,0,No,Yes,11,Yes,Yes,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,45.66,510.97,No
CUST-00321,Female,1,Yes,No,33,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,22.32,809.9,No
CUST-00322,Male,0,Yes,Yes,58,Yes,No,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.71,2354.91,No
CUST-00323,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,30.09,1361.86,Yes
